TCS.NS,ITC.NS,HDFCBANK.NS,BHARTIARTL.NS,ICICIBANK.NS,INFY.NS,SBIN.NS,HINDUNILVR.NS,HCLTECH.NS,LT.NS,BAJFINANCE.NS,SUNPHARMA.NS,M&M.NS,KOTAKBANK.NS,ULTRACEMCO.NS,AXISBANK.NS,NTPC.NS,ONGC.NS,WIPRO.NS,TITAN.NS,BEL.NS,INDUSINDBK.NS,JSWSTEEL.NS,ADANIENT.NS,HDFCLIFE.NS,TATAMOTORS.NS,HINDALCO.NS,BAJAJ-AUTO.NS,ASIANPAINT.NS,MARICO.NS,CIPLA.NS,TATASTEEL.NS,DRREDDY.NS,GRASIM.NS,TATAPOWER.NS,BOSCHLTD.NS,M&MFIN.NS,TATACONSUM.NS,NESTLEIND.NS,ZEEL.NS,HDFCAMC.NS,TATACHEM.NS,TECHM.NS,APOLLOTYRE.NS,TATAELXSI.NS
4019.5,466.54998779296875,1705.0999755859375,1537.0,1253.449951171875,1811.449951171875,814.2999877929688,2422.89990234375,1835.0,3542.14990234375,6567.9501953125,1747.75,2846.89990234375,1722.75,10630.900390625,1126.199951171875,366.70001220703125,250.64999389648438,276.42498779296875,3172.300048828125,278.04998779296875,1004.5999755859375,949.8499755859375,2818.699951171875,690.5,771.9000244140625,651.0499877929688,9516.5,2483.699951171875,595.1500244140625,1465.25,141.2100067138672,1193.550048828125,2517.14990234375,404.70001220703125,33794.30078125,258.20001220703125,930.75,2213.199951171875,115.4000015258789,4182.35009765625,1058.949951171875,1660.800048828125,472.04998779296875,6456.0
4039.550048828125,467.3500061035156,1742.25,1525.5,1249.0999755859375,1824.75,803.0,2410.35009765625,1820.550048828125,3505.89990234375,6595.2998046875,1777.25,2948.949951171875,1727.75,10769.5498046875,1133.949951171875,366.70001220703125,248.0,281.0,3224.699951171875,279.0,1000.2000122070312,947.2999877929688,2821.5,680.4000244140625,783.2000122070312,640.0,9545.7001953125,2483.699951171875,590.9500122070312,1471.550048828125,139.4600067138672,1213.449951171875,2508.14990234375,408.1000061035156,34302.0,259.79998779296875,917.1500244140625,2214.14990234375,122.54000091552734,4190.14990234375,1068.25,1699.6500244140625,486.25,6549.0
4072.85009765625,457.1499938964844,1741.199951171875,1525.1500244140625,1250.550048828125,1834.050048828125,780.75,2382.800048828125,1836.3499755859375,3483.5,6465.64990234375,1780.0,2936.25,1737.0999755859375,10954.849609375,1139.1500244140625,356.1499938964844,242.14999389648438,278.57501220703125,3178.449951171875,275.45001220703125,981.4500122070312,944.1500244140625,2183.64990234375,674.4000244140625,773.8499755859375,648.0499877929688,9505.0,2428.14990234375,591.0499877929688,1465.5,140.22000122070312,1195.3499755859375,2534.85009765625,408.04998779296875,34108.69921875,256.25,911.7000122070312,2211.199951171875,118.55000305175781,4214.10009765625,1045.0999755859375,1702.25,481.29998779296875,6496.10009765625
4244.60009765625,474.6499938964844,1745.5999755859375,1569.300048828125,1278.050048828125,1902.25,816.0499877929688,2445.25,1898.4000244140625,3603.5,6683.9501953125,1795.300048828125,3012.949951171875,1761.449951171875,11375.2998046875,1142.4000244140625,365.45001220703125,245.60000610351562,285.82501220703125,3308.699951171875,280.8500061035156,998.2000122070312,977.3499755859375,2228.0,688.2000122070312,791.0,652.0999755859375,9481.650390625,2472.199951171875,599.1500244140625,1486.5,142.77999877929688,1214.449951171875,2598.64990234375,413.75,34317.55078125,263.79998779296875,945.2000122070312,2247.300048828125,117.16999816894531,4223.25,1069.9000244140625,1747.449951171875,495.0,6586.4501953125
4315.10009765625,476.79998779296875,1785.5999755859375,1578.75,1300.949951171875,1889.699951171875,844.4500122070312,2471.449951171875,1891.699951171875,3753.0,6685.39990234375,1798.9000244140625,3045.60009765625,1790.75,11457.4501953125,1155.9000244140625,368.3999938964844,257.8999938964844,291.2250061035156,3309.10009765625,292.3500061035156,1003.5,953.2999877929688,2257.5,684.7999877929688,796.5999755859375,659.8499755859375,9420.9501953125,2459.699951171875,607.7999877929688,1503.300048828125,143.6699981689453,1209.300048828125,2629.800048828125,412.3500061035156,35042.6015625,272.6499938964844,955.7000122070312,2256.949951171875,118.4800033569336,4343.4501953125,1081.949951171875,1732.5999755859375,503.79998779296875,6791.39990234375
4352.7001953125,477.0,1785.550048828125,1577.25,1304.949951171875,1924.1500244140625,839.4000244140625,2479.199951171875,1899.550048828125,3702.60009765625,6617.9501953125,1761.5999755859375,2985.199951171875,1783.5999755859375,11121.0498046875,1144.800048828125,361.6499938964844,254.25,294.5,3327.5,297.8999938964844,1009.5999755859375,963.5999755859375,2150.5,682.4000244140625,783.0,666.0999755859375,9137.4501953125,2505.0,628.3499755859375,1492.699951171875,144.47000122070312,1208.6500244140625,2617.199951171875,410.29998779296875,34988.25,270.29998779296875,963.5499877929688,2265.25,120.58000183105469,4238.4501953125,1095.300048828125,1745.4000244140625,519.9500122070312,6713.75
4332.5498046875,476.95001220703125,1812.300048828125,1577.6500244140625,1300.699951171875,1924.5,834.0999755859375,2486.89990234375,1891.050048828125,3698.699951171875,6705.2001953125,1749.449951171875,3004.800048828125,1783.199951171875,11139.900390625,1149.6500244140625,369.29998779296875,254.3000030517578,291.45001220703125,3291.64990234375,307.3500061035156,1001.9500122070312,968.8499755859375,2397.800048828125,680.5499877929688,783.9500122070312,661.0999755859375,9190.349609375,2491.89990234375,649.9000244140625,1491.1500244140625,144.52999877929688,1199.9000244140625,2621.89990234375,417.6499938964844,34889.25,272.3500061035156,960.0499877929688,2273.949951171875,122.2300033569336,4241.89990234375,1107.1500244140625,1756.800048828125,513.1500244140625,6755.0
4244.89990234375,474.8999938964844,1793.1500244140625,1560.4000244140625,1286.3499755859375,1856.6500244140625,838.8499755859375,2462.199951171875,1840.9000244140625,3666.050048828125,6509.39990234375,1734.25,2898.699951171875,1759.199951171875,10997.7998046875,1132.5,362.04998779296875,252.1999969482422,286.1000061035156,3212.35009765625,305.75,993.5999755859375,954.1500244140625,2437.10009765625,657.7000122070312,779.4500122070312,650.25,9013.5,2458.050048828125,644.8499755859375,1492.75,143.38999938964844,1191.949951171875,2570.449951171875,414.5,34675.69921875,272.0,941.0499877929688,2236.25,123.11000061035156,4209.75,1103.8499755859375,1713.3499755859375,510.3999938964844,6757.0
4270.85009765625,476.75,1796.050048828125,1627.1500244140625,1300.0999755859375,1857.8499755859375,838.9500122070312,2496.14990234375,1848.050048828125,3724.800048828125,6575.89990234375,1780.9000244140625,2966.10009765625,1765.25,11202.150390625,1136.300048828125,363.6499938964844,256.70001220703125,288.92498779296875,3249.0,308.0,995.8499755859375,966.0,2463.14990234375,657.75,786.4500122070312,656.2000122070312,9033.650390625,2479.60009765625,644.9500122070312,1533.9000244140625,144.5399932861328,1202.300048828125,2606.25,414.1499938964844,34966.19921875,273.3999938964844,958.6500244140625,2234.64990234375,129.16000366210938,4204.25,1111.75,1712.300048828125,509.6499938964844,6670.75
4276.64990234375,477.20001220703125,1804.699951171875,1643.5999755859375,1304.6500244140625,1879.800048828125,836.4000244140625,2479.14990234375,1871.5,3704.050048828125,6650.64990234375,1808.550048828125,3016.39990234375,1753.949951171875,11648.5498046875,1137.0999755859375,358.20001220703125,257.54998779296875,292.2749938964844,3306.85009765625,306.8999938964844,990.9500122070312,989.7999877929688,2457.050048828125,640.2000122070312,790.0499877929688,662.5999755859375,9130.349609375,2479.050048828125,646.5499877929688,1507.699951171875,146.41000366210938,1221.75,2693.550048828125,416.5,34928.1484375,277.3999938964844,957.0,2251.85009765625,130.50999450683594,4250.0498046875,1129.800048828125,1745.949951171875,513.75,6712.9501953125
4302.75,472.54998779296875,1826.300048828125,1620.550048828125,1308.4000244140625,1892.0999755859375,853.9500122070312,2482.85009765625,1890.75,3787.050048828125,6675.4501953125,1800.050048828125,3027.300048828125,1749.9000244140625,11852.349609375,1160.5,367.45001220703125,262.3500061035156,291.6499938964844,3332.75,312.1000061035156,998.3499755859375,998.7999877929688,2514.199951171875,634.0,801.25,667.5499877929688,9161.7998046875,2469.39990234375,641.7000122070312,1533.9000244140625,146.5399932861328,1224.5,2714.0,428.54998779296875,34923.69921875,285.29998779296875,955.0,2261.699951171875,138.1699981689453,4258.2998046875,1136.4000244140625,1749.5,521.4500122070312,7098.5498046875
4354.39990234375,467.1000061035156,1860.0999755859375,1584.0999755859375,1316.050048828125,1889.25,859.7000122070312,2464.5,1897.6500244140625,3789.89990234375,6740.0,1800.199951171875,3031.75,1757.5,11766.7998046875,1159.449951171875,372.75,260.70001220703125,294.0,3364.449951171875,312.8500061035156,998.8499755859375,994.8499755859375,2494.75,650.25,788.0999755859375,663.0499877929688,8999.150390625,2459.449951171875,631.5999755859375,1500.8499755859375,145.85000610351562,1215.550048828125,2717.300048828125,425.6499938964844,35180.6484375,285.3500061035156,961.2000122070312,2257.800048828125,141.10000610351562,4362.60009765625,1125.949951171875,1759.5999755859375,534.4500122070312,7138.9501953125
4464.0498046875,467.5,1865.75,1615.3499755859375,1336.5,1934.8499755859375,865.4500122070312,2494.60009765625,1924.0,3831.550048828125,6850.39990234375,1813.449951171875,3071.60009765625,1775.1500244140625,11932.7998046875,1166.4000244140625,369.1499938964844,261.29998779296875,299.29998779296875,3441.050048828125,314.5,998.2000122070312,999.2000122070312,2522.550048828125,643.1500244140625,792.5499877929688,670.8499755859375,8891.9501953125,2452.199951171875,633.25,1498.25,147.07000732421875,1239.8499755859375,2706.800048828125,430.8500061035156,36169.5,286.25,966.4500122070312,2265.5,142.8699951171875,4357.0,1136.699951171875,1786.949951171875,540.4500122070312,7367.75
4445.5,471.1499938964844,1855.8499755859375,1597.8499755859375,1328.75,1922.4000244140625,863.6500244140625,2483.800048828125,1922.699951171875,3866.699951171875,6850.2998046875,1804.8499755859375,3073.0,1776.949951171875,11848.5,1184.550048828125,369.5,260.04998779296875,297.3500061035156,3470.10009765625,313.75,990.3499755859375,1003.7999877929688,2506.39990234375,636.5,816.7999877929688,670.1500244140625,9099.900390625,2429.699951171875,633.6500244140625,1477.4000244140625,148.2899932861328,1253.699951171875,2701.89990234375,439.70001220703125,36253.6484375,278.0,974.4500122070312,2267.800048828125,143.58999633789062,4363.89990234375,1119.5,1782.800048828125,541.7999877929688,7396.4501953125
4452.14990234375,464.95001220703125,1870.0,1602.550048828125,1322.300048828125,1923.6500244140625,858.0499877929688,2400.75,1909.9000244140625,3947.300048828125,6868.35009765625,1806.6500244140625,3051.25,1786.25,11814.7998046875,1163.25,369.8500061035156,258.8999938964844,303.75,3468.199951171875,314.6000061035156,982.5999755859375,1011.9000244140625,2495.85009765625,641.7999877929688,798.75,670.9000244140625,9077.4501953125,2391.85009765625,607.75,1469.0,149.8800048828125,1255.1500244140625,2681.39990234375,440.75,35895.1484375,279.1499938964844,933.9500122070312,2228.85009765625,141.2899932861328,4469.14990234375,1106.050048828125,1777.8499755859375,549.0999755859375,7356.0
4432.5498046875,465.45001220703125,1868.0999755859375,1578.6500244140625,1330.449951171875,1948.550048828125,867.5,2397.35009765625,1936.3499755859375,3923.14990234375,6936.2001953125,1809.949951171875,3066.89990234375,1794.699951171875,11745.7998046875,1153.6500244140625,369.1499938964844,256.8999938964844,308.1000061035156,3475.75,314.8500061035156,984.2999877929688,1012.9500122070312,2467.199951171875,633.2999877929688,799.9000244140625,668.9000244140625,9013.2998046875,2388.89990234375,613.9000244140625,1455.199951171875,150.32000732421875,1240.3499755859375,2655.300048828125,435.20001220703125,35927.55078125,284.54998779296875,926.75,2214.449951171875,139.6699981689453,4456.5,1123.5,1763.550048828125,541.2000122070312,7403.14990234375
4427.4501953125,465.25,1863.0999755859375,1586.0,1327.5,1974.1500244140625,861.5999755859375,2401.35009765625,1930.9000244140625,3916.75,7115.10009765625,1814.0,3072.050048828125,1794.699951171875,11898.5,1147.25,365.5,256.6000061035156,309.0,3473.10009765625,314.1000061035156,984.8499755859375,1000.2000122070312,2457.25,634.6500244140625,799.0999755859375,670.5,9069.849609375,2417.300048828125,632.9000244140625,1454.0999755859375,150.60000610351562,1238.550048828125,2670.75,434.79998779296875,36217.55078125,283.04998779296875,935.0499877929688,2241.050048828125,138.0500030517578,4543.85009765625,1125.6500244140625,1762.800048828125,541.3499755859375,7350.25
4454.9501953125,460.6000061035156,1859.25,1610.550048828125,1329.25,1987.0,853.7000122070312,2344.949951171875,1936.199951171875,3859.89990234375,7125.7998046875,1805.449951171875,3067.449951171875,1768.699951171875,11856.9501953125,1145.6500244140625,355.6000061035156,254.0500030517578,309.1000061035156,3445.75,312.95001220703125,997.9500122070312,1005.7999877929688,2504.10009765625,626.5499877929688,786.3499755859375,668.7000122070312,8963.25,2389.550048828125,635.9000244140625,1445.4000244140625,150.77999877929688,1245.4000244140625,2660.050048828125,433.54998779296875,36270.75,279.8999938964844,921.25,2224.050048828125,134.6699981689453,4542.60009765625,1100.300048828125,1789.5999755859375,541.0,7319.7001953125
4473.89990234375,470.0,1871.75,1681.75,1344.9000244140625,1999.699951171875,861.5499877929688,2390.10009765625,1968.800048828125,3887.0,7182.7998046875,1813.449951171875,3081.39990234375,1805.6500244140625,12083.900390625,1148.1500244140625,357.1499938964844,254.25,309.95001220703125,3508.85009765625,315.6499938964844,986.6500244140625,999.8499755859375,2527.550048828125,632.5499877929688,790.2999877929688,662.0999755859375,9021.400390625,2407.64990234375,639.7999877929688,1447.300048828125,148.9499969482422,1246.3499755859375,2692.699951171875,428.45001220703125,36469.6015625,274.75,929.7000122070312,2253.5,132.72999572753906,4538.85009765625,1093.550048828125,1796.4000244140625,547.7999877929688,7364.39990234375
4415.2001953125,470.1000061035156,1865.199951171875,1662.550048828125,1346.0999755859375,1980.050048828125,860.9500122070312,2366.14990234375,1954.4000244140625,3877.85009765625,7208.39990234375,1809.800048828125,3084.85009765625,1804.449951171875,11942.5,1150.9000244140625,352.8999938964844,251.8000030517578,309.20001220703125,3438.199951171875,316.20001220703125,999.3499755859375,990.3499755859375,2512.39990234375,634.9500122070312,784.7999877929688,653.5,8998.349609375,2402.25,645.0999755859375,1448.449951171875,147.7899932861328,1269.949951171875,2685.14990234375,425.5,36499.0,276.75,920.3499755859375,2238.75,135.69000244140625,4516.75,1084.75,1775.550048828125,540.0999755859375,7357.0
4328.5,469.54998779296875,1833.25,1615.300048828125,1333.75,1976.5999755859375,850.5499877929688,2363.25,1950.5999755859375,3807.199951171875,7152.7998046875,1789.050048828125,3041.5,1784.050048828125,11774.9501953125,1136.25,349.04998779296875,247.39999389648438,308.8500061035156,3406.10009765625,310.6000061035156,975.6500244140625,966.8499755859375,2487.60009765625,626.75,779.75,639.4500122070312,8895.0,2356.0,633.4500122070312,1450.8499755859375,145.67999267578125,1247.6500244140625,2599.699951171875,420.8999938964844,35768.44921875,269.5,904.9000244140625,2202.949951171875,135.80999755859375,4415.0,1072.6500244140625,1770.75,532.8499755859375,7273.64990234375
4347.85009765625,470.5,1810.699951171875,1601.9000244140625,1314.1500244140625,1979.1500244140625,838.1500244140625,2359.199951171875,1960.3499755859375,3758.14990234375,7074.4501953125,1801.050048828125,3051.199951171875,1780.0,11763.9501953125,1122.25,341.75,244.14999389648438,312.6000061035156,3401.89990234375,303.79998779296875,965.2000122070312,946.8499755859375,2457.39990234375,624.5499877929688,755.7000122070312,633.0,8956.75,2345.449951171875,640.8499755859375,1472.4000244140625,144.4600067138672,1275.4000244140625,2594.14990234375,415.0,35771.75,269.29998779296875,909.3499755859375,2188.050048828125,131.6999969482422,4368.14990234375,1057.1500244140625,1778.9000244140625,530.75,7230.5498046875
4271.89990234375,466.54998779296875,1793.5,1600.300048828125,1286.9000244140625,1946.199951171875,832.7999877929688,2359.85009765625,1934.25,3716.35009765625,6918.5498046875,1823.300048828125,3014.64990234375,1762.0999755859375,11670.7998046875,1108.9000244140625,337.3999938964844,241.85000610351562,312.75,3356.85009765625,298.5,964.4000244140625,925.9500122070312,2419.35009765625,623.5499877929688,744.0499877929688,629.3499755859375,8982.650390625,2291.85009765625,640.9500122070312,1506.550048828125,143.25999450683594,1325.5999755859375,2539.050048828125,412.6000061035156,35534.30078125,272.04998779296875,907.0999755859375,2160.39990234375,130.44000244140625,4394.2001953125,1059.550048828125,1754.3499755859375,530.0,7235.2998046875
4170.2998046875,464.6499938964844,1771.5,1578.0999755859375,1288.4000244140625,1922.1500244140625,812.0,2333.89990234375,1911.3499755859375,3629.85009765625,6848.25,1808.8499755859375,2906.35009765625,1743.550048828125,11422.7998046875,1071.8499755859375,333.25,237.10000610351562,305.20001220703125,3356.25,290.8500061035156,929.4500122070312,917.3499755859375,2344.949951171875,623.7999877929688,724.0499877929688,622.6500244140625,8787.25,2282.35009765625,627.9500122070312,1472.050048828125,140.67999267578125,1343.6500244140625,2488.699951171875,401.1000061035156,34576.94921875,266.04998779296875,889.4500122070312,2163.5,125.12999725341797,4262.7998046875,1028.8499755859375,1686.050048828125,531.9500122070312,6921.60009765625
4158.2998046875,474.25,1801.0,1586.9000244140625,1296.800048828125,1924.300048828125,821.1500244140625,2338.89990234375,1903.0,3640.5,6866.7001953125,1814.5999755859375,2909.300048828125,1745.3499755859375,11472.599609375,1079.1500244140625,333.6499938964844,240.85000610351562,307.8999938964844,3396.949951171875,294.3500061035156,945.7000122070312,937.0499877929688,2338.949951171875,622.5499877929688,722.2000122070312,634.1500244140625,8768.4501953125,2279.199951171875,636.5499877929688,1476.050048828125,141.7100067138672,1341.3499755859375,2526.199951171875,399.8999938964844,34525.05078125,265.1499938964844,902.75,2151.60009765625,125.62000274658203,4249.64990234375,1034.25,1712.4000244140625,532.0999755859375,6900.75
4179.5,478.45001220703125,1798.0999755859375,1583.9000244140625,1297.25,1909.050048828125,812.0499877929688,2335.550048828125,1896.949951171875,3639.75,6808.2001953125,1819.0,2928.699951171875,1749.050048828125,11390.349609375,1078.9000244140625,335.29998779296875,238.9499969482422,305.29998779296875,3353.39990234375,292.45001220703125,935.2999877929688,921.8499755859375,2372.449951171875,622.5,736.0999755859375,627.4500122070312,8778.0498046875,2284.0,633.3499755859375,1475.75,140.3800048828125,1350.9000244140625,2501.85009765625,399.3999938964844,34405.25,264.04998779296875,907.2999877929688,2166.699951171875,126.13999938964844,4216.60009765625,1067.5999755859375,1704.9000244140625,534.7999877929688,6857.75
4169.10009765625,476.95001220703125,1790.75,1599.5,1297.3499755859375,1907.4000244140625,812.4500122070312,2332.75,1900.75,3629.5,6815.75,1841.3499755859375,2975.64990234375,1752.800048828125,11460.650390625,1076.699951171875,334.6499938964844,240.25,305.04998779296875,3323.050048828125,295.20001220703125,931.9500122070312,914.4500122070312,2400.25,626.4000244140625,740.7999877929688,628.75,8878.5,2262.39990234375,632.5999755859375,1490.550048828125,140.36000061035156,1355.1500244140625,2482.050048828125,404.29998779296875,34190.1015625,265.6000061035156,900.9500122070312,2149.89990234375,124.8499984741211,4269.4501953125,1057.6500244140625,1698.699951171875,542.25,6896.2001953125
4164.85009765625,478.6000061035156,1798.25,1599.8499755859375,1307.550048828125,1916.75,799.6500244140625,2341.25,1892.0,3608.10009765625,6907.75,1861.25,3049.449951171875,1759.9000244140625,11406.5498046875,1077.449951171875,335.0,236.89999389648438,309.1000061035156,3309.199951171875,292.04998779296875,953.4000244140625,913.2999877929688,2409.949951171875,621.9000244140625,750.5,617.4000244140625,8928.2998046875,2271.39990234375,632.5999755859375,1506.5999755859375,138.91000366210938,1389.449951171875,2480.300048828125,399.0,34089.6484375,267.0,907.9500122070312,2165.60009765625,124.70999908447266,4263.10009765625,1046.3499755859375,1711.6500244140625,540.7000122070312,6886.35009765625
4158.7998046875,477.0,1777.9000244140625,1586.9000244140625,1294.6500244140625,1906.0,788.2999877929688,2343.5,1928.949951171875,3578.949951171875,6888.25,1883.9000244140625,3002.89990234375,1740.699951171875,11288.349609375,1069.949951171875,331.3999938964844,232.64999389648438,303.70001220703125,3257.35009765625,284.8999938964844,963.5,898.9500122070312,2592.35009765625,617.4000244140625,733.6500244140625,601.0999755859375,8779.900390625,2288.25,642.2000122070312,1521.4000244140625,136.8800048828125,1376.9000244140625,2443.5,389.75,33797.80078125,264.1000061035156,903.5,2159.89990234375,122.0999984741211,4265.39990234375,1031.800048828125,1740.8499755859375,536.6500244140625,6925.5498046875
